time,sensor_accX[m/s2],sensor_accY[m/s2],sensor_accZ[m/s2],label_labeling1_label11
7978,-0.385696,0.417786,0.819092,x
7979,-0.38443,0.418259,0.822876,x
7980,-0.383438,0.4173739999999999,0.8200379999999999,x
7981,-0.383194,0.4202729999999999,0.8188479999999999,x
7982,-0.382446,0.4187619999999999,0.81781,x
7983,-0.383698,0.418961,0.819946,x
7984,-0.384888,0.419357,0.8171229999999999,x
7985,-0.384277,0.419174,0.81601,x
7986,-0.385635,0.419418,0.820572,x
7987,-0.385071,0.4188689999999999,0.81752,x
7988,-0.383377,0.416321,0.81839,x
7989,-0.383179,0.4176939999999999,0.818954,x
7990,-0.386185,0.416016,0.819641,x
7991,-0.383759,0.415314,0.8189850000000001,x
7992,-0.385773,0.415863,0.8205110000000001,x
7993,-0.387848,0.417038,0.818405,x
7994,-0.384918,0.418564,0.820465,x
7995,-0.384903,0.42012,0.8168949999999999,x
7996,-0.381973,0.417465,0.818558,x
7997,-0.382019,0.41983,0.8181149999999999,x
7998,-0.383972,0.419937,0.818466,x
7999,-0.38324,0.41925,0.8189850000000001,x
8000,-0.384644,0.42012,0.819946,x
8001,-0.383011,0.418137,0.818817,x
8002,-0.383255,0.419861,0.818497,x
8003,-0.386505,0.4194029999999999,0.8211209999999999,x
8004,-0.384781,0.419357,0.818832,x
8005,-0.384857,0.418137,0.8192290000000001,x
8006,-0.38205,0.420166,0.819168,x
8007,-0.386047,0.420685,0.8206479999999999,x
8008,-0.383255,0.4194029999999999,0.8194889999999999,x
8009,-0.382202,0.419052,0.819717,x
8010,-0.38324,0.418152,0.8208770000000001,x
8011,-0.3861239999999999,0.418228,0.8204959999999999,x
8012,-0.385193,0.4193119999999999,0.8165439999999999,x
8013,-0.383774,0.419205,0.818466,x
8014,-0.383881,0.41803,0.819901,x
8015,-0.38443,0.4200899999999999,0.8171390000000001,x
8016,-0.383499,0.419128,0.819519,x
8017,-0.384781,0.418396,0.8165439999999999,x
8018,-0.385834,0.420654,0.818024,x
8019,-0.3840639999999999,0.420074,0.818924,x
8020,-0.384903,0.420181,0.8201450000000001,x
8021,-0.383896,0.4193729999999999,0.8199770000000001,x
8022,-0.384811,0.417633,0.819519,x
8023,-0.385437,0.418076,0.8199770000000001,x
8024,-0.384125,0.418488,0.816605,x
8025,-0.385895,0.418274,0.8199620000000001,x
8026,-0.385162,0.4167479999999999,0.819427,x
8027,-0.386765,0.416901,0.8199770000000001,x
8028,-0.38385,0.4177399999999999,0.8192290000000001,x
8029,-0.385559,0.4197689999999999,0.8198549999999999,x
8030,-0.384109,0.420166,0.818619,x
8031,-0.386383,0.421051,0.8181,x
8032,-0.384079,0.420013,0.816605,x
8033,-0.384323,0.420547,0.818222,x
8034,-0.3840639999999999,0.418335,0.8196260000000001,x
8035,-0.384399,0.418854,0.820068,x
8036,-0.383255,0.4167939999999999,0.819946,x
8037,-0.386993,0.420029,0.819016,x
8038,-0.385544,0.417786,0.820175,x
8039,-0.383377,0.418289,0.81955,x
8040,-0.3844599999999999,0.418793,0.818893,x
8041,-0.384308,0.4233699999999999,0.817627,x
8042,-0.383331,0.420425,0.8174130000000001,x
8043,-0.380936,0.422256,0.817581,x
8044,-0.384048,0.417221,0.8202969999999999,x
8045,-0.385727,0.420822,0.8211360000000001,x
8046,-0.385117,0.41893,0.8190609999999999,x
8047,-0.385483,0.418228,0.8207549999999999,x
8048,-0.382965,0.419907,0.821274,x
8049,-0.384232,0.41803,0.822525,x
8050,-0.38916,0.416351,0.824677,x
8051,-0.387848,0.4181979999999999,0.8216709999999999,x
8052,-0.386795,0.418625,0.814407,x
8053,-0.390778,0.41893,0.814987,x
8054,-0.386917,0.422318,0.813843,x
8055,-0.386765,0.4231109999999999,0.814117,x
8056,-0.381851,0.4197689999999999,0.812393,x
8057,-0.380585,0.416809,0.812195,x
8058,-0.3834079999999999,0.4130859999999999,0.8196110000000001,x
8059,-0.3846739999999999,0.411285,0.829636,x
8060,-0.383621,0.411438,0.8327479999999999,x
8061,-0.384171,0.413834,0.8299709999999999,x
8062,-0.383621,0.419205,0.820099,x
8063,-0.385803,0.4243619999999999,0.8149109999999999,x
8064,-0.385208,0.4247439999999999,0.811157,x
8065,-0.389374,0.428375,0.810059,x
8066,-0.389694,0.426514,0.8107449999999999,x
8067,-0.385498,0.424149,0.813034,x
8068,-0.386429,0.418396,0.815643,x
8069,-0.387314,0.416,0.818604,x
8070,-0.39061,0.4138489999999999,0.819534,x
8071,-0.385513,0.411362,0.823349,x
8072,-0.38324,0.409973,0.8211209999999999,x
8073,-0.386612,0.412292,0.826462,x
8074,-0.386353,0.4135439999999999,0.827484,x
8075,-0.383148,0.4166109999999999,0.820786,x
8076,-0.378967,0.421432,0.818527,x
8077,-0.3770139999999999,0.425797,0.815613,x
8078,-0.377975,0.4214779999999999,0.81424,x
8079,-0.382187,0.42244,0.816422,x
8080,-0.386871,0.422195,0.815308,x
8081,-0.388596,0.419388,0.81926,x
8082,-0.3880619999999999,0.416,0.819824,x
8083,-0.392563,0.4120939999999999,0.8212430000000001,x
8084,-0.390411,0.412491,0.821091,x
8085,-0.39003,0.411514,0.820023,x
8086,-0.387268,0.416458,0.8193819999999999,x
8087,-0.384827,0.417419,0.8161930000000001,x
8088,-0.385178,0.420441,0.815689,x
8089,-0.385941,0.4198149999999999,0.819672,x
8090,-0.384186,0.42128,0.818237,x
8091,-0.387604,0.421875,0.816284,x
8092,-0.385101,0.420959,0.818588,x
8093,-0.38443,0.4200899999999999,0.818588,x
8094,-0.386032,0.42157,0.818787,x
8095,-0.382889,0.422699,0.8187260000000001,x
8096,-0.384277,0.421417,0.817871,x
8097,-0.385132,0.42366,0.817062,x
8098,-0.383652,0.423767,0.816086,x
8099,-0.385742,0.425552,0.817017,x
8100,-0.385818,0.4293369999999999,0.816345,x
8101,-0.386002,0.427658,0.812546,x
8102,-0.3853,0.428009,0.8124239999999999,x
8103,-0.3860929999999999,0.4300989999999999,0.8123020000000001,x
8104,-0.384384,0.430237,0.813873,x
8105,-0.3844599999999999,0.433167,0.8116909999999999,x
8106,-0.384293,0.430634,0.81282,x
8107,-0.384323,0.428909,0.812042,x
8108,-0.3826449999999999,0.4324189999999999,0.81218,x
8109,-0.383804,0.430817,0.813873,x
8110,-0.384781,0.42981,0.815369,x
8111,-0.380875,0.429504,0.813705,x
8112,-0.382614,0.430939,0.813843,x
8113,-0.382126,0.4297939999999999,0.815094,x
8114,-0.384354,0.429489,0.8177800000000001,x
8115,-0.382584,0.430237,0.8144680000000001,x
8116,-0.382187,0.4287569999999999,0.81308,x
8117,-0.383362,0.431229,0.816666,x
8118,-0.385696,0.4293979999999999,0.817703,x
8119,-0.386734,0.4268189999999999,0.813507,x
8120,-0.386536,0.428513,0.813507,x
8121,-0.385757,0.427826,0.81398,x
8122,-0.382919,0.42627,0.814789,x
8123,-0.384583,0.427322,0.815262,x
8124,-0.385422,0.426651,0.817551,x
8125,-0.383163,0.425262,0.814789,x
8126,-0.383499,0.422699,0.815689,x
8127,-0.381866,0.422729,0.8194889999999999,x
8128,-0.38327,0.420959,0.817627,x
8129,-0.382431,0.421326,0.8177949999999999,x
8130,-0.3821719999999999,0.419907,0.816467,x
8131,-0.383255,0.416687,0.819183,x
8132,-0.383957,0.415466,0.822311,x
8133,-0.384094,0.415268,0.823105,x
8134,-0.38475,0.414459,0.82016,x
8135,-0.385056,0.414261,0.819077,x
8136,-0.384918,0.4110109999999999,0.818924,x
8137,-0.3881679999999999,0.410416,0.8231809999999999,x
8138,-0.386444,0.410431,0.823807,x
8139,-0.387436,0.403946,0.824982,x
8140,-0.3881679999999999,0.398438,0.8299559999999999,x
8141,-0.389191,0.396515,0.8280790000000001,x
8142,-0.393021,0.392746,0.831757,x
8143,-0.393784,0.39534,0.832779,x
8144,-0.390045,0.4047389999999999,0.8276979999999999,x
8145,-0.388077,0.408798,0.820435,x
8146,-0.379578,0.411346,0.816513,x
8147,-0.378784,0.422104,0.8190310000000001,x
8148,-0.382431,0.419113,0.822723,x
8149,-0.388824,0.413055,0.8232879999999999,x
8150,-0.3905639999999999,0.408875,0.822876,x
8151,-0.389923,0.405762,0.818695,x
8152,-0.39325,0.404617,0.823868,x
8153,-0.394485,0.401917,0.827103,x
8154,-0.394791,0.401688,0.8267969999999999,x
8155,-0.39119,0.399307,0.8247680000000001,x
8156,-0.3879849999999999,0.39505,0.8287200000000001,x
8157,-0.393677,0.387833,0.831787,x
8158,-0.399658,0.382263,0.8321379999999999,x
8159,-0.397873,0.381256,0.829651,x
8160,-0.402542,0.38176,0.828033,x
8161,-0.403351,0.382446,0.823044,x
8162,-0.396011,0.377747,0.828476,x
8163,-0.391479,0.3779909999999999,0.8360290000000001,x
8164,-0.401947,0.38031,0.8367459999999999,x
8165,-0.405594,0.3760219999999999,0.8367,x
8166,-0.410858,0.361847,0.8337549999999999,x
8167,-0.390442,0.369034,0.8277129999999999,x
8168,-0.389206,0.359177,0.842758,x
8169,-0.391876,0.348831,0.8483430000000001,x
8170,-0.394806,0.3452449999999999,0.85495,x
8171,-0.399628,0.342133,0.836197,x
8172,-0.402985,0.331787,0.8433379999999999,x
8173,-0.406082,0.329758,0.8440549999999999,x
8174,-0.392792,0.340088,0.844498,x
8175,-0.384659,0.35318,0.844406,x
8176,-0.393326,0.3569179999999999,0.8434299999999999,x
8177,-0.393372,0.357941,0.8444520000000001,x
8178,-0.396088,0.354141,0.84816,x
8179,-0.395081,0.339203,0.84845,x
8180,-0.3947449999999999,0.337158,0.8435819999999999,x
8181,-0.403671,0.337921,0.8393860000000001,x
8182,-0.409668,0.3358,0.8417969999999999,x
8183,-0.405594,0.341217,0.837219,x
8184,-0.412308,0.343262,0.8419040000000001,x
8185,-0.414246,0.349472,0.8450780000000001,x
8186,-0.408173,0.346436,0.841568,x
8187,-0.405991,0.346008,0.845566,x
8188,-0.406387,0.350204,0.843658,x
8189,-0.403763,0.352631,0.8427120000000001,x
8190,-0.396194,0.350357,0.842621,x
8191,-0.393417,0.347046,0.842392,x
8192,-0.39476,0.3457639999999999,0.845459,x
8193,-0.396957,0.344589,0.845505,x
8194,-0.403244,0.344269,0.846359,x
8195,-0.4131319999999999,0.343414,0.846909,x
8196,-0.404938,0.339737,0.8517459999999999,x
8197,-0.39476,0.3433989999999999,0.848785,x
8198,-0.393646,0.348969,0.845657,x
8199,-0.396454,0.3497619999999999,0.848267,x
8200,-0.38916,0.350296,0.841675,x
8201,-0.38147,0.353821,0.842224,x
8202,-0.384048,0.351196,0.843277,x
8203,-0.390778,0.353378,0.853683,x
8204,-0.394974,0.3534239999999999,0.849197,x
8205,-0.3967739999999999,0.344482,0.8502959999999999,x
8206,-0.399124,0.342896,0.846817,x
8207,-0.409668,0.344864,0.8458559999999999,x
8208,-0.410721,0.3513489999999999,0.844009,x
8209,-0.404892,0.359451,0.8426819999999999,x
8210,-0.398941,0.362396,0.838684,x
8211,-0.397217,0.358978,0.8338620000000001,x
8212,-0.400879,0.359299,0.837433,x
8213,-0.412338,0.352325,0.8360290000000001,x
8214,-0.407211,0.348862,0.836411,x
8215,-0.404129,0.345337,0.840973,x
8216,-0.400314,0.346848,0.848083,x
8217,-0.399307,0.341873,0.8462370000000001,x
8218,-0.394257,0.338409,0.8376620000000001,x
8219,-0.392426,0.346252,0.8441930000000001,x
8220,-0.394592,0.352646,0.848557,x
8221,-0.397766,0.34198,0.847824,x
8222,-0.4031369999999999,0.33255,0.851425,x
8223,-0.4017179999999999,0.332657,0.8531040000000001,x
8224,-0.39592,0.333405,0.8537450000000001,x
8225,-0.389328,0.341751,0.842773,x
8226,-0.387482,0.343796,0.83696,x
8227,-0.393768,0.345886,0.8415370000000001,x
8228,-0.396057,0.3414,0.8464360000000001,x
8229,-0.398987,0.339554,0.848633,x
8230,-0.4033199999999999,0.340057,0.847931,x
8231,-0.408127,0.341995,0.8443299999999999,x
8232,-0.405289,0.3408199999999999,0.8457030000000001,x
8233,-0.402298,0.344528,0.8435819999999999,x
8234,-0.399918,0.345337,0.8440549999999999,x
8235,-0.398178,0.348236,0.8417819999999999,x
8236,-0.400803,0.349335,0.8438110000000001,x
8237,-0.399048,0.348663,0.8460540000000001,x
8238,-0.398895,0.347107,0.8474879999999999,x
8239,-0.395828,0.345963,0.8445739999999999,x
8240,-0.397278,0.345016,0.84552,x
8241,-0.393585,0.34137,0.844925,x
8242,-0.394379,0.337769,0.8457790000000001,x
8243,-0.398071,0.340408,0.8478389999999999,x
8244,-0.396652,0.3433989999999999,0.846359,x
8245,-0.394241,0.344315,0.847717,x
8246,-0.398758,0.341873,0.8459629999999999,x
8247,-0.39769,0.34198,0.845413,x
8248,-0.396042,0.343796,0.846359,x
8249,-0.395279,0.345703,0.849319,x
8250,-0.396088,0.345169,0.845093,x
8251,-0.398804,0.345932,0.8446959999999999,x
8252,-0.399002,0.345673,0.844833,x
8253,-0.3977199999999999,0.347778,0.845901,x
8254,-0.40004,0.348679,0.8441620000000001,x
8255,-0.398254,0.35112,0.845917,x
8256,-0.396271,0.348907,0.8454280000000001,x
8257,-0.397125,0.349442,0.84935,x
8258,-0.398758,0.347107,0.844894,x
8259,-0.396454,0.348022,0.842361,x
8260,-0.39653,0.348663,0.8426969999999999,x
8261,-0.395935,0.348373,0.8471069999999999,x
8262,-0.39711,0.345306,0.8480530000000001,x
8263,-0.39537,0.344147,0.8461,x
8264,-0.394165,0.341721,0.847275,x
8265,-0.397049,0.337967,0.8465879999999999,x
8266,-0.396866,0.339447,0.84729,x
8267,-0.39624,0.3423,0.847748,x
8268,-0.395996,0.3422699999999999,0.8443450000000001,x
8269,-0.395859,0.342072,0.8471069999999999,x
8270,-0.396881,0.344528,0.846542,x
8271,-0.39711,0.3472139999999999,0.8471219999999999,x
8272,-0.396179,0.34668,0.844864,x
8273,-0.396194,0.347672,0.8460540000000001,x
8274,-0.39444,0.350342,0.844009,x
8275,-0.397598,0.346802,0.845673,x
8276,-0.399872,0.347702,0.8460540000000001,x
8277,-0.3980869999999999,0.348648,0.8462069999999999,x
8278,-0.397522,0.348831,0.8436739999999999,x
8279,-0.399475,0.348145,0.8430629999999999,x
8280,-0.397675,0.343445,0.8459629999999999,x
8281,-0.39415,0.342087,0.84726,x
8282,-0.396469,0.346558,0.848434,x
8283,-0.399155,0.346359,0.8458559999999999,x
8284,-0.398041,0.343567,0.843735,x
8285,-0.3965,0.341476,0.845245,x
8286,-0.396194,0.345398,0.8448180000000001,x
8287,-0.3940889999999999,0.3457179999999999,0.846176,x
8288,-0.395462,0.346252,0.846893,x
8289,-0.39415,0.34758,0.845551,x
8290,-0.39534,0.346313,0.845459,x
8291,-0.397812,0.344498,0.8478389999999999,x
8292,-0.397369,0.344254,0.8481139999999999,x
8293,-0.397507,0.346786,0.84639,x
8294,-0.396744,0.344452,0.8425450000000001,x
8295,-0.3950349999999999,0.344589,0.8442540000000001,x
8296,-0.3973239999999999,0.346695,0.843872,x
8297,-0.400345,0.345642,0.845886,x
8298,-0.397125,0.345505,0.8474729999999999,x
8299,-0.396194,0.344955,0.8462069999999999,x
8300,-0.398163,0.3446349999999999,0.8467100000000001,x
8301,-0.399231,0.347031,0.8457950000000001,x
8302,-0.3980869999999999,0.345139,0.846527,x
8303,-0.396698,0.346512,0.8457950000000001,x
8304,-0.396271,0.347839,0.845001,x
8305,-0.39444,0.347,0.846375,x
8306,-0.393967,0.344666,0.8432459999999999,x
8307,-0.393661,0.3461,0.847412,x
8308,-0.396851,0.345566,0.8456879999999999,x
8309,-0.395935,0.346222,0.8474879999999999,x
8310,-0.398026,0.342606,0.847031,x
8311,-0.396881,0.345413,0.845551,x
8312,-0.398315,0.344513,0.844772,x
8313,-0.396545,0.344055,0.846786,x
8314,-0.397202,0.346069,0.84845,x
8315,-0.395935,0.3483429999999999,0.8462069999999999,x
8316,-0.400574,0.3478239999999999,0.8464510000000001,x
8317,-0.398605,0.345413,0.845291,x
8318,-0.397125,0.3436889999999999,0.845673,x
8319,-0.397339,0.344421,0.84552,x
8320,-0.396378,0.344727,0.847,x
8321,-0.396011,0.345093,0.846725,x
8322,-0.394974,0.345734,0.848282,x
8323,-0.392761,0.345367,0.8478700000000001,x
8324,-0.395294,0.345886,0.847427,x
8325,-0.397583,0.346619,0.8495940000000001,x
8326,-0.397888,0.344955,0.845398,x
8327,-0.39592,0.347382,0.844391,x
8328,-0.397354,0.346954,0.845276,x
8329,-0.3990329999999999,0.345093,0.8446809999999999,x
8330,-0.396805,0.343658,0.843872,x
8331,-0.398499,0.348373,0.843521,x
8332,-0.397675,0.349075,0.848419,x
8333,-0.399063,0.345505,0.8469540000000001,x
8334,-0.397766,0.343079,0.844666,x
8335,-0.3956449999999999,0.346329,0.844223,x
8336,-0.39653,0.347626,0.843384,x
8337,-0.394684,0.345367,0.8482059999999999,x
8338,-0.395828,0.344452,0.8463440000000001,x
8339,-0.39595,0.345779,0.846756,x
8340,-0.393555,0.3469239999999999,0.8441620000000001,x
8341,-0.395248,0.345306,0.8448180000000001,x
8342,-0.398026,0.3441929999999999,0.8469540000000001,x
8343,-0.397308,0.342819,0.8452299999999999,x
8344,-0.396133,0.348724,0.84436,x
8345,-0.396622,0.344513,0.847504,x
8346,-0.3966369999999999,0.345444,0.846786,x
8347,-0.398132,0.34256,0.8446809999999999,x
8348,-0.397659,0.343842,0.846008,x
8349,-0.397476,0.346786,0.8490139999999999,x
8350,-0.3983,0.346329,0.848389,x
8351,-0.395676,0.348846,0.8462069999999999,x
8352,-0.394165,0.351089,0.8479770000000001,x
8353,-0.3982699999999999,0.348679,0.84259,x
8354,-0.3973239999999999,0.348907,0.8425290000000001,x
8355,-0.397568,0.3461,0.844208,x
8356,-0.398956,0.347,0.847412,x
8357,-0.3991389999999999,0.344574,0.8473209999999999,x
8358,-0.3992,0.342697,0.8475950000000001,x
8359,-0.397751,0.341522,0.846741,x
8360,-0.400818,0.344238,0.845184,x
8361,-0.399078,0.342087,0.844406,x
8362,-0.394379,0.340179,0.840256,x
8363,-0.395111,0.34317,0.841614,x
8364,-0.393677,0.34343,0.845474,x
8365,-0.395065,0.3452449999999999,0.849319,x
8366,-0.395203,0.3478699999999999,0.849625,x
8367,-0.394287,0.351303,0.850281,x
8368,-0.397064,0.352829,0.8431700000000001,x
8369,-0.397507,0.354736,0.8431850000000001,x
8370,-0.399063,0.353882,0.843399,x
8371,-0.401184,0.352386,0.8438260000000001,x
8372,-0.401367,0.348602,0.84346,x
8373,-0.403534,0.348114,0.841217,x
8374,-0.4023739999999999,0.341888,0.841309,x
8375,-0.401642,0.341339,0.848923,x
8376,-0.39711,0.341919,0.8464360000000001,x
8377,-0.398788,0.341873,0.848404,x
8378,-0.395569,0.343414,0.845825,x
8379,-0.394501,0.345261,0.84816,x
8380,-0.394135,0.344086,0.8434450000000001,x
8381,-0.393921,0.34404,0.84375,x
8382,-0.392471,0.341248,0.8493799999999999,x
8383,-0.39389,0.344025,0.85025,x
8384,-0.39711,0.344528,0.8469540000000001,x
8385,-0.395935,0.346558,0.8453370000000001,x
8386,-0.400024,0.349396,0.8436739999999999,x
8387,-0.398972,0.350601,0.840469,x
8388,-0.399307,0.349808,0.8390200000000001,x
8389,-0.400101,0.351532,0.843628,x
8390,-0.399429,0.351624,0.846786,x
8391,-0.400543,0.350723,0.846542,x
8392,-0.399124,0.345978,0.848419,x
8393,-0.397766,0.347092,0.845612,x
8394,-0.3983,0.347458,0.844727,x
8395,-0.398483,0.343506,0.8424530000000001,x
8396,-0.398499,0.342026,0.844131,x
8397,-0.394135,0.3407139999999999,0.8464809999999999,x
8398,-0.394775,0.338699,0.847733,x
8399,-0.397629,0.3380579999999999,0.846268,x
8400,-0.397293,0.337723,0.8486790000000001,x
8401,-0.396957,0.338562,0.8496549999999999,x
8402,-0.395752,0.343506,0.8473510000000001,x
8403,-0.397873,0.344269,0.846405,x
8404,-0.397629,0.349182,0.845734,x
8405,-0.398605,0.353348,0.843231,x
8406,-0.398499,0.348984,0.841949,x
8407,-0.398163,0.350189,0.843521,x
8408,-0.397232,0.349747,0.845917,x
8409,-0.398895,0.345963,0.845825,x
8410,-0.399704,0.347595,0.8486020000000001,x
8411,-0.399979,0.349564,0.8446959999999999,x
8412,-0.3976139999999999,0.350067,0.8460690000000001,x
8413,-0.3982239999999999,0.346542,0.847275,x
8414,-0.3950349999999999,0.347931,0.8462219999999999,x
8415,-0.397919,0.346298,0.845459,x
8416,-0.396301,0.34314,0.8450780000000001,x
8417,-0.3961639999999999,0.3401639999999999,0.8473360000000001,x
8418,-0.396194,0.345306,0.846298,x
8419,-0.393311,0.341339,0.846283,x
8420,-0.395325,0.339539,0.845551,x
8421,-0.39505,0.338623,0.8444520000000001,x
8422,-0.397278,0.339508,0.8461299999999999,x
8423,-0.398117,0.342316,0.8475799999999999,x
8424,-0.396347,0.342682,0.846161,x
8425,-0.396484,0.344528,0.844269,x
8426,-0.396103,0.345139,0.84465,x
8427,-0.397446,0.348099,0.844467,x
8428,-0.399902,0.350082,0.8466950000000001,x
8429,-0.39743,0.34697,0.846893,x
8430,-0.397842,0.3462679999999999,0.846405,x
8431,-0.398788,0.350906,0.848282,x
8432,-0.398315,0.353165,0.845505,x
8433,-0.3985599999999999,0.353561,0.842667,x
8434,-0.398132,0.3486329999999999,0.8425290000000001,x
8435,-0.399902,0.347504,0.8454280000000001,x
8436,-0.396011,0.343979,0.845001,x
8437,-0.398376,0.339676,0.848648,x
8438,-0.396729,0.339386,0.848267,x
8439,-0.395752,0.337738,0.8467709999999999,x
8440,-0.393234,0.333679,0.846268,x
8441,-0.3946989999999999,0.333755,0.8507540000000001,x
8442,-0.397827,0.335678,0.854492,x
8443,-0.396301,0.339645,0.850967,x
8444,-0.394852,0.347412,0.844482,x
8445,-0.397263,0.3538969999999999,0.845398,x
8446,-0.3982699999999999,0.356384,0.845551,x
8447,-0.39476,0.355698,0.8425600000000001,x
8448,-0.395737,0.353531,0.844208,x
8449,-0.397873,0.350403,0.844467,x
8450,-0.399857,0.347641,0.846024,x
8451,-0.398926,0.349121,0.8480989999999999,x
8452,-0.399872,0.346817,0.843353,x
8453,-0.39801,0.341888,0.844833,x
8454,-0.3961179999999999,0.342422,0.845993,x
8455,-0.394913,0.341385,0.8470610000000001,x
8456,-0.393494,0.3398739999999999,0.8452149999999999,x
8457,-0.395325,0.33963,0.846268,x
8458,-0.39447,0.3357699999999999,0.8463290000000001,x
8459,-0.393738,0.337906,0.8478700000000001,x
8460,-0.392319,0.340942,0.850677,x
8461,-0.395142,0.341812,0.848083,x
8462,-0.394394,0.342636,0.846909,x
8463,-0.396011,0.349304,0.845657,x
8464,-0.397339,0.354401,0.845032,x
8465,-0.398834,0.352798,0.8429719999999999,x
8466,-0.398911,0.349045,0.843735,x
8467,-0.398056,0.350006,0.8436889999999999,x
8468,-0.399475,0.352142,0.8460690000000001,x
8469,-0.400345,0.350006,0.8407290000000001,x
8470,-0.399185,0.3482969999999999,0.8461299999999999,x
8471,-0.398041,0.345093,0.847092,x
8472,-0.39798,0.343597,0.8464200000000001,x
8473,-0.395187,0.341675,0.8479770000000001,x
8474,-0.394547,0.339142,0.847992,x
8475,-0.395676,0.342453,0.847519,x
8476,-0.396271,0.341843,0.846512,x
8477,-0.394806,0.343231,0.84465,x
8478,-0.396225,0.340225,0.8457950000000001,x
8479,-0.39534,0.337753,0.846619,x
8480,-0.396667,0.340576,0.847305,x
8481,-0.3972469999999999,0.342194,0.84935,x
8482,-0.397079,0.3483429999999999,0.845398,x
8483,-0.39624,0.350128,0.847031,x
8484,-0.396225,0.352005,0.846558,x
8485,-0.394043,0.35202,0.847076,x
8486,-0.3961639999999999,0.348938,0.8458709999999999,x
8487,-0.397705,0.348328,0.845612,x
8488,-0.396805,0.347931,0.848618,x
8489,-0.395996,0.350311,0.8501280000000001,x
8490,-0.396683,0.354553,0.8474729999999999,x
8491,-0.396317,0.348618,0.843124,x
8492,-0.397263,0.346283,0.844498,x
8493,-0.395828,0.3462369999999999,0.844543,x
8494,-0.39949,0.341476,0.845398,x
8495,-0.397552,0.341537,0.8466799999999999,x
8496,-0.39444,0.344894,0.8485870000000001,x
8497,-0.393585,0.34201,0.8471069999999999,x
8498,-0.394867,0.337234,0.847,x
8499,-0.394501,0.33876,0.849518,x
8500,-0.394608,0.339005,0.8479610000000001,x
8501,-0.396011,0.337769,0.848419,x
8502,-0.396378,0.343964,0.850327,x
8503,-0.396408,0.348801,0.84462,x
8504,-0.395096,0.351746,0.8458399999999999,x
8505,-0.397781,0.353378,0.843994,x
8506,-0.395569,0.350235,0.845764,x
8507,-0.394852,0.34845,0.844879,x
8508,-0.39595,0.346008,0.8500979999999999,x
8509,-0.395416,0.347488,0.848175,x
8510,-0.395004,0.345505,0.8473360000000001,x
8511,-0.397476,0.347412,0.848251,x
8512,-0.399399,0.345642,0.848038,x
8513,-0.396439,0.3436889999999999,0.84549,x
8514,-0.397964,0.343475,0.847183,x
8515,-0.394623,0.343307,0.848175,x
8516,-0.3961179999999999,0.345459,0.8451540000000001,x
8517,-0.394318,0.343338,0.846527,x
8518,-0.394867,0.342529,0.8519129999999999,x
8519,-0.394913,0.342499,0.85083,x
8520,-0.39859,0.341919,0.8462219999999999,x
8521,-0.396912,0.344116,0.8463129999999999,x
8522,-0.39537,0.343475,0.8484649999999999,x
8523,-0.3956909999999999,0.345642,0.848633,x
8524,-0.398804,0.347809,0.846817,x
8525,-0.3973239999999999,0.344543,0.8468629999999999,x
8526,-0.3972469999999999,0.342041,0.8469389999999999,x
8527,-0.39682,0.341248,0.8500209999999999,x
8528,-0.400681,0.344711,0.8457180000000001,x
8529,-0.3977199999999999,0.34584,0.8478549999999999,x
8530,-0.395844,0.349335,0.843765,x
8531,-0.394592,0.351608,0.8415530000000001,x
8532,-0.393997,0.349792,0.8435819999999999,x
8533,-0.395416,0.349213,0.8481290000000001,x
8534,-0.397598,0.348953,0.8486020000000001,x
8535,-0.396759,0.346085,0.8462370000000001,x
8536,-0.398956,0.346909,0.84552,x
8537,-0.4002989999999999,0.34697,0.843475,x
8538,-0.400864,0.344498,0.8458399999999999,x
8539,-0.400604,0.343857,0.845352,x
8540,-0.4001159999999999,0.345825,0.846146,x
8541,-0.398788,0.341278,0.847427,x
8542,-0.396469,0.343002,0.8481290000000001,x
8543,-0.3959809999999999,0.344452,0.848419,x
8544,-0.396667,0.344757,0.846817,x
8545,-0.39624,0.344025,0.8472139999999999,x
8546,-0.396286,0.342636,0.847824,x
8547,-0.398758,0.3420559999999999,0.846359,x
8548,-0.398209,0.344406,0.845001,x
8549,-0.396378,0.345306,0.8433069999999999,x
8550,-0.396973,0.343002,0.8474879999999999,x
8551,-0.393875,0.340469,0.844894,x
8552,-0.395782,0.339279,0.8487399999999999,x
8553,-0.398148,0.342682,0.848282,x
8554,-0.399048,0.345337,0.845657,x
8555,-0.396698,0.34259,0.845291,x
8556,-0.398254,0.346848,0.843933,x
8557,-0.399124,0.346985,0.8450620000000001,x
8558,-0.396606,0.345062,0.843414,x
8559,-0.396347,0.345383,0.843628,x
8560,-0.3982239999999999,0.344254,0.8479459999999999,x
8561,-0.396927,0.343658,0.847137,x
8562,-0.396561,0.346039,0.8481290000000001,x
8563,-0.394943,0.350204,0.8465879999999999,x
8564,-0.395386,0.349991,0.8468319999999999,x
8565,-0.396408,0.3497159999999999,0.847198,x
8566,-0.3967739999999999,0.3482969999999999,0.8464200000000001,x
8567,-0.3952179999999999,0.346909,0.845474,x
8568,-0.395157,0.349045,0.8458709999999999,x
8569,-0.398148,0.34671,0.846878,x
8570,-0.3981929999999999,0.345703,0.846619,x
8571,-0.398483,0.344528,0.845184,x
8572,-0.40004,0.340912,0.843887,x
8573,-0.398499,0.340256,0.846664,x
